,Wavelength,Model Wavelengths,Velocity,Line Flux,Upper State Energy (K),Einstein Coefficient
0,6.705470319740105,6.705157498121694,0.7861642287323427,0.4242526130713271,4421.00808180155,9.566
1,6.714890597776086,6.714551801709945,1.9270966884780627,0.44112328984321564,3268.51683220775,1.949
2,6.716087957468931,6.715689805382479,4.576054656629459,0.45709780325663485,3590.01964166812,7.687
3,6.726388545170507,6.726113999313431,-0.9646296224971049,0.4275479517344743,5581.55030673038,20.29
4,6.729106399805684,6.728763391578174,2.08292416221429,0.4637077770748697,3867.5825239234905,7.916
5,6.733697313565481,6.733396003653518,0.21457409900590463,0.4411746761729645,4881.4538991544705,9.149
6,6.748951366852136,6.7486472265773525,0.3100551120377997,0.4468581783915003,3977.8190455242902,1.213
7,6.751581763245796,6.75106537600672,9.736922166313608,0.4314500828461151,2912.33066035542,4.507
