,Wavelength,Model Wavelengths,Velocity,Line Flux,Upper State Energy (K),Einstein Coefficient
0,5.710696611574338,5.711068587763534,-0.18944075655624104,0.3246653378009796,3363.11886169312,12.43
1,5.712619666376596,5.7130634745444,-3.9546035432515225,0.319610595703125,4950.933308532401,3.186
2,5.715864993110889,5.716232692538561,0.05266516382147657,0.30610883235931396,3450.7673284565303,2.898
3,5.721314438468911,5.721712759010923,-1.5343739462815549,0.31144779920578003,3239.71673392223,2.442
4,5.72342618879691,5.723825899468274,-1.5995238201418047,0.3054223954677582,3064.04607900928,1.615
5,5.726019741068157,5.726426861611996,-1.978201845737221,0.33310556411743164,3583.09669208099,1.418
6,5.727710034679495,5.728108084248835,-1.4968648517408099,0.31414008140563965,3064.0740318214002,1.627
7,5.731735201670039,5.73199488608383,5.758999176207263,0.3274492025375366,3784.29481814795,2.71
