,Wavelength,Model Wavelengths,Velocity,Line Flux,Upper State Energy (K),Einstein Coefficient
0,6.704537372598854,6.705157498121694,0.5553523266648952,0.30426134860725157,4420.979927951226,9.566
1,6.707072850666433,6.707696753347325,0.39692318790813985,0.2588055050122121,2614.91399850185,8.581
2,6.711595797420246,6.712124566088499,4.667367916792948,0.29039464909322693,2939.0744016207937,4.898
3,6.713906605231799,6.714551801709945,-0.5259763402548217,0.29421350680848596,3268.4960176487234,1.949
4,6.71511021936983,6.715689805382479,2.409827011041198,0.2882333490789794,3589.996779715872,7.687
5,6.722753624127989,6.723372604198616,0.6816315246865656,0.2381599821968781,2436.7910575264696,8.367
6,6.7281187894051175,6.728763391578174,-0.4385953546032084,0.3092298089651788,3867.557894396133,7.916
7,6.747949585436027,6.7486472265773525,-2.7116791877834103,0.26893036170600226,3977.7937139890482,1.213
8,6.750404533977764,6.75106537600672,-1.0653128852295026,0.2870159923681587,2912.312114060098,4.507
